Unnamed: 0,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime,cluster
840,11,45,friday,1,night,23.85833,90.26667,savar,dhaka,dhaka,32,28,23,116,0.1,66,10,17,30,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
841,12,50,sunday,0,night,23.85833,90.26667,savar,dhaka,dhaka,31,26,21,113,0.0,69,10,15,27,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
842,11,48,monday,0,morning,23.85833,90.26667,savar,dhaka,dhaka,33,29,24,113,0.0,58,10,0,29,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
843,8,33,saturday,1,night,23.85833,90.26667,savar,dhaka,dhaka,33,31,28,353,2.2,77,10,39,36,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
844,6,25,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,35,33,28,116,2.6,65,10,37,38,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
845,7,27,wednesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,200,0.2,75,10,33,35,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
846,8,33,sunday,0,night,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,353,3.2,78,10,65,36,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
847,7,27,sunday,0,night,23.85833,90.26667,savar,dhaka,dhaka,34,31,28,356,5.8,78,10,32,38,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
848,5,19,friday,1,night,23.85833,90.26667,savar,dhaka,dhaka,33,30,27,353,2.4,86,9,64,37,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
849,6,25,wednesday,0,noon,23.85833,90.26667,savar,dhaka,dhaka,38,35,30,116,0.6,65,10,18,42,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
850,5,20,friday,1,night,23.85833,90.26667,savar,dhaka,dhaka,38,34,28,386,27.7,67,9,26,39,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
851,5,20,monday,0,night,23.85833,90.26667,savar,dhaka,dhaka,35,32,28,200,2.1,72,9,32,38,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
852,5,18,friday,1,morning,23.85833,90.26667,savar,dhaka,dhaka,34,31,26,353,5.3,73,10,27,34,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
853,4,17,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,31,29,28,386,6.5,81,9,73,34,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
854,8,32,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,34,31,27,353,4.2,76,10,45,37,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
855,5,20,friday,1,night,23.85833,90.26667,savar,dhaka,dhaka,38,34,28,386,27.7,67,9,26,39,hot,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,bodyfound,32
856,5,19,wednesday,0,morning,23.728907,90.417137,sayedabad,dhaka,dhaka,38,34,27,113,0.0,60,10,9,37,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,0
857,11,44,sunday,0,noon,23.847177,90.4041325,hazrat shahjalal international airport,dhaka,dhaka,30,27,22,353,1.5,77,10,46,28,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,1
858,7,28,monday,0,night,23.767676,90.376173,sher-e-bangla nagar,dhaka,dhaka,35,32,28,356,7.4,76,9,41,38,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,-1
859,11,45,tuesday,0,morning,23.698502,90.42949,shyampur,dhaka,dhaka,36,32,26,113,0.0,59,10,0,34,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,-1
860,6,25,sunday,0,night,23.881433,90.2683015,sir salimullah medical college,dhaka,dhaka,35,32,28,176,0.5,66,10,40,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,11
861,2,6,wednesday,0,night,23.747314,90.386673,kalabagan,dhaka,dhaka,32,27,20,113,0.0,44,10,0,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,19
862,6,26,monday,0,night,23.73503,90.4194,t and t colony,dhaka,dhaka,33,30,27,200,0.2,79,10,59,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,-1
863,3,10,monday,0,morning,23.763,90.3897,tejgaon,dhaka,dhaka,37,31,22,113,0.0,40,10,0,29,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,33
864,8,35,sunday,0,morning,23.720046,90.421578,tikatuli,dhaka,dhaka,31,29,26,353,4.7,85,9,52,33,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,34
865,4,15,sunday,0,noon,23.860422,90.367672,turag,dhaka,dhaka,35,32,27,200,2.0,60,10,31,34,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,35
866,2,9,friday,1,afternoon,23.860422,90.367672,turag,dhaka,dhaka,25,22,20,263,0.5,59,9,36,23,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,35
867,4,14,sunday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,43,37,27,113,0.0,55,10,4,38,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
868,12,50,thursday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,26,21,15,113,0.0,43,10,12,22,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
869,1,3,thursday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,31,26,20,113,0.0,45,10,0,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
870,8,32,saturday,1,morning,23.874875,90.393071,uttara,dhaka,dhaka,34,31,27,386,1.3,77,10,41,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
871,12,50,sunday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,31,27,23,113,0.0,57,10,0,27,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
872,2,5,saturday,1,noon,23.874875,90.393071,uttara,dhaka,dhaka,34,27,19,113,0.0,49,10,1,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
873,7,31,monday,0,night,23.874875,90.393071,uttara,dhaka,dhaka,26,25,24,308,26.6,90,8,81,28,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
874,11,46,thursday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,33,29,24,113,0.0,55,10,3,29,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
875,3,13,monday,0,afternoon,23.874875,90.393071,uttara,dhaka,dhaka,40,34,24,113,0.0,31,10,0,32,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
876,5,18,wednesday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,38,33,27,386,6.7,71,10,31,37,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
877,4,14,sunday,0,noon,23.874875,90.393071,uttara,dhaka,dhaka,37,33,26,200,2.2,65,10,14,37,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
878,4,17,friday,1,morning,23.874875,90.393071,uttara,dhaka,dhaka,41,36,29,116,0.1,42,10,11,37,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
879,3,12,monday,0,morning,23.874875,90.393071,uttara,dhaka,dhaka,34,28,20,176,0.1,42,10,29,29,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
880,12,51,friday,1,morning,23.874875,90.393071,uttara,dhaka,dhaka,26,21,15,113,0.0,62,10,0,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
881,6,22,friday,1,morning,23.874875,90.393071,uttara,dhaka,dhaka,36,33,28,116,0.1,68,10,15,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,36
882,12,52,monday,0,night,23.728907,90.417137,uttarkhan,dhaka,dhaka,29,25,20,113,0.0,59,10,14,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,0
883,5,19,saturday,1,morning,23.728907,90.417137,uttarkhan,dhaka,dhaka,41,35,29,119,3.8,63,10,32,39,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,0
884,1,1,tuesday,0,night,23.728907,90.417137,uttarkhan,dhaka,dhaka,31,26,19,113,0.0,51,10,2,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,0
885,2,8,monday,0,morning,23.728907,90.417137,uttarkhan,dhaka,dhaka,35,31,25,113,0.0,39,10,5,30,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,0
886,3,10,tuesday,0,morning,23.71802,90.41789,wari,dhaka,dhaka,36,32,24,113,0.0,40,10,8,31,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,bodyfound,-1
887,7,26,sunday,0,morning,23.769808,90.351595,adabor,dhaka,dhaka,34,31,27,386,12.1,79,9,59,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
888,4,15,sunday,0,noon,23.913894,90.320686,ashulia,dhaka,dhaka,36,32,25,176,0.6,57,10,42,35,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,2
889,5,18,friday,1,night,23.79259,90.407646,banani,dhaka,dhaka,34,31,26,353,8.5,73,10,25,34,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,37
890,12,48,thursday,0,night,23.79259,90.407646,banani,dhaka,dhaka,33,28,24,113,0.0,66,10,0,31,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,37
891,5,20,monday,0,night,23.79259,90.407646,banani,dhaka,dhaka,36,33,28,386,4.3,72,10,34,38,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,37
892,5,18,saturday,1,night,23.79259,90.407646,banani,dhaka,dhaka,35,32,27,386,10.2,73,9,34,36,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,37
893,7,27,friday,1,night,23.716838,90.405322,bangshal,dhaka,dhaka,35,32,28,356,7.9,75,9,37,38,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,4
894,9,38,tuesday,0,evening,23.716838,90.405322,bongshal,dhaka,dhaka,34,31,27,176,3.8,74,10,26,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,4
895,5,19,sunday,0,night,23.728907,90.417137,uttarkhan,dhaka,dhaka,34,32,28,359,26.5,74,8,27,37,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,0
896,12,50,wednesday,0,night,23.721686,90.497766,demra,dhaka,dhaka,28,25,21,116,0.1,61,10,30,25,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,10
897,12,51,saturday,1,night,23.85833,90.26667,savar,dhaka,dhaka,25,21,16,176,0.0,67,10,26,24,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,kidnap,32
898,3,10,thursday,0,morning,23.794413,90.413735,dhaka,dhaka,dhaka,32,27,21,353,1.5,43,10,20,26,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,28
899,7,28,wednesday,0,morning,23.794413,90.413735,dhaka,dhaka,dhaka,34,32,28,356,8.0,76,10,40,38,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,28
900,7,30,sunday,0,morning,23.754232,90.410831,moghbazar,dhaka,dhaka,31,28,25,299,6.2,84,9,47,31,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,25
901,3,10,sunday,0,morning,23.813105,90.429764,basundhara residential area,dhaka,dhaka,36,31,24,113,0.0,26,10,1,29,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
902,7,30,thursday,0,morning,23.769808,90.351595,adabor,dhaka,dhaka,32,30,27,356,11.4,78,9,36,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
903,3,10,friday,1,morning,23.763,90.3897,tejgaon,dhaka,dhaka,35,31,22,113,0.0,33,10,2,30,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,33
904,11,44,friday,1,night,23.763,90.3897,tejgaon,dhaka,dhaka,34,30,25,113,0.0,61,10,1,32,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,33
905,8,33,tuesday,0,morning,23.760178,90.355229,mohammadpur,dhaka,dhaka,35,32,28,353,7.2,73,10,39,38,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,26
906,10,41,saturday,1,night,23.794413,90.413735,dhaka,dhaka,dhaka,32,29,24,176,0.5,73,10,18,31,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,28
907,5,21,thursday,0,morning,23.90833,90.21667,dhamrai,dhaka,dhaka,38,35,29,200,3.7,64,9,21,41,hot,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,kidnap,12
908,10,40,monday,0,night,23.90833,90.21667,dhamrai,dhaka,dhaka,34,32,27,200,0.2,73,10,27,38,rainy,94776,207078,205340,412418,101,4.29,1342,50.8,706,0,2,2,0,23,1,2,kidnap,12
909,7,30,saturday,1,night,23.744806,90.373922,dhanmondi,dhaka,dhaka,34,33,29,356,13.6,70,9,38,39,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,13
910,3,12,sunday,0,night,23.744806,90.373922,dhanmondi,dhaka,dhaka,34,30,24,116,2.6,64,10,18,31,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,13
911,2,8,sunday,0,morning,23.728907,90.417137,agargaon,dhaka,dhaka,34,28,20,113,0.0,32,10,0,26,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,0
912,2,5,friday,1,morning,23.7917,90.4167,gulshan,dhaka,dhaka,31,25,19,113,0.0,45,10,0,25,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,15
913,11,48,monday,0,night,23.7917,90.4167,gulshan,dhaka,dhaka,31,28,22,113,0.0,58,10,0,29,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,15
914,8,34,sunday,0,evening,23.7917,90.4167,gulshan,dhaka,dhaka,32,30,26,359,56.0,81,6,54,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,15
915,5,22,monday,0,night,23.7917,90.4167,gulshan,dhaka,dhaka,35,33,28,356,24.3,75,8,50,39,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,15
916,12,52,tuesday,0,morning,23.7917,90.4167,gulshan,dhaka,dhaka,29,26,22,113,0.0,60,10,0,27,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,15
917,5,22,wednesday,0,night,23.74819,90.394162,hatirjheel,dhaka,dhaka,37,34,29,116,2.7,53,10,21,38,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,42
918,6,25,tuesday,0,noon,23.728907,90.417137,jamgora,dhaka,dhaka,34,31,27,353,1.7,74,10,40,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,0
919,1,3,saturday,1,afternoon,23.714039,90.450656,jatrabari,dhaka,dhaka,29,25,20,113,0.0,49,10,0,25,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,17
920,1,1,saturday,1,morning,23.714039,90.450656,jatrabari,dhaka,dhaka,29,24,18,113,0.0,44,10,0,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,17
921,1,1,saturday,1,morning,23.714039,90.450656,jatrabari,dhaka,dhaka,29,24,18,113,0.0,44,10,0,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,17
922,9,38,tuesday,0,evening,23.728907,90.417137,jurain,dhaka,dhaka,34,31,27,176,3.8,74,10,26,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,0
923,7,26,sunday,0,evening,23.747314,90.386673,kalabagan,dhaka,dhaka,34,31,27,386,12.1,79,9,59,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,19
924,4,13,sunday,0,evening,23.784506,90.403409,kamrangirchar,dhaka,dhaka,34,31,26,386,3.7,72,10,49,33,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,5
925,2,7,saturday,1,morning,23.784506,90.403409,kamrangirchar,dhaka,dhaka,28,24,21,119,0.0,52,10,19,25,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,5
926,11,48,friday,1,noon,23.750949,90.393367,karwan bazar,dhaka,dhaka,32,28,22,113,0.0,49,10,0,28,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
927,10,41,sunday,0,morning,23.750949,90.393367,karwan bazar,dhaka,dhaka,35,32,27,356,6.3,68,10,13,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
928,5,21,saturday,1,morning,23.68333,90.33333,keraniganj,dhaka,dhaka,37,34,29,386,8.0,69,9,41,41,hot,177970,421809,372551,794360,113,4.42,4760,58.5,827,8,0,4,35,34,6,5,kidnap,21
929,4,18,monday,0,morning,23.68333,90.33333,keraniganj,dhaka,dhaka,33,30,26,386,36.5,75,8,29,33,hot,177970,421809,372551,794360,113,4.42,4760,58.5,827,8,0,4,35,34,6,5,kidnap,21
930,1,4,friday,1,noon,23.68333,90.33333,keraniganj,dhaka,dhaka,28,24,17,113,0.0,47,10,7,23,winter,177970,421809,372551,794360,113,4.42,4760,58.5,827,8,0,4,35,34,6,5,kidnap,21
931,8,34,monday,0,noon,23.7537165,90.392516,khalek market,dhaka,dhaka,35,32,28,353,1.1,72,10,53,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
932,11,45,tuesday,0,night,23.752027,90.421808,khilgaon,dhaka,dhaka,36,32,26,113,0.0,59,10,0,34,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,22
933,8,33,thursday,0,night,23.834376,90.445713,khilkhet,dhaka,dhaka,34,31,28,176,6.2,78,10,29,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,45
934,6,24,tuesday,0,evening,23.721427,90.375435,lalbagh,dhaka,dhaka,36,33,29,356,9.2,68,9,33,39,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,23
935,4,16,monday,0,night,23.784506,90.403409,mohakhali,dhaka,dhaka,37,32,26,176,2.1,60,10,57,35,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,5
936,1,3,sunday,0,morning,23.805381,90.374565,mirpur,dhaka,dhaka,29,25,20,113,0.0,45,10,0,25,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
937,9,36,friday,1,noon,23.805381,90.374565,mirpur,dhaka,dhaka,33,30,26,353,0.7,76,10,60,34,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
938,9,37,tuesday,0,morning,23.805381,90.374565,mirpur,dhaka,dhaka,34,31,27,359,19.9,75,8,30,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
939,8,33,monday,0,afternoon,23.805381,90.374565,mirpur,dhaka,dhaka,34,31,27,386,4.3,77,10,48,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
940,2,8,wednesday,0,night,23.805381,90.374565,mirpur,dhaka,dhaka,32,28,22,176,2.0,71,10,39,28,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
941,7,27,sunday,0,noon,23.805381,90.374565,mirpur,dhaka,dhaka,34,32,28,353,2.0,75,10,58,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
942,7,28,thursday,0,night,23.805381,90.374565,mirpur,dhaka,dhaka,34,31,28,386,11.4,76,9,44,38,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
943,3,10,sunday,0,morning,23.805381,90.374565,mirpur,dhaka,dhaka,30,27,21,116,0.0,61,10,21,26,hot,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,24
944,8,34,thursday,0,evening,23.784506,90.403409,modhubagh,dhaka,dhaka,34,32,28,356,25.4,78,8,40,38,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,5
945,7,28,wednesday,0,morning,23.760178,90.355229,mohammadpur,dhaka,dhaka,31,29,27,359,50.6,87,6,79,34,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,26
946,10,41,tuesday,0,night,23.737051,90.423374,motijheel,dhaka,dhaka,34,31,26,113,0.0,73,10,15,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,43
947,10,41,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,34,31,27,119,0.8,71,10,30,37,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,kidnap,32
948,7,30,friday,1,noon,23.75670084,90.36915536,lalmatia,dhaka,dhaka,34,31,27,356,7.9,77,9,50,36,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
949,10,40,sunday,0,evening,23.7350915,90.3842575,new market,dhaka,dhaka,33,31,27,176,4.4,74,10,27,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,27
950,9,39,thursday,0,night,23.827398,90.364473,pallabi,dhaka,dhaka,34,31,27,176,1.4,78,10,25,37,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,29
951,7,29,sunday,0,night,23.73368,90.413005,paltan,dhaka,dhaka,32,30,27,356,17.0,82,9,75,34,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,40
952,8,34,sunday,0,night,23.73368,90.413005,paltan,dhaka,dhaka,32,30,26,359,56.0,81,6,54,35,rainy,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,40
953,1,1,sunday,0,night,23.697037,90.459509,rayerbagh,dhaka,dhaka,31,25,19,113,0.0,58,10,4,24,winter,2034146,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,478,242,64,40,kidnap,-1
954,11,46,tuesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,34,30,24,113,0.0,59,10,0,31,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,kidnap,32
955,10,44,wednesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,35,30,25,113,0.0,61,10,2,31,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,kidnap,32
956,7,28,saturday,1,night,23.85833,90.26667,savar,dhaka,dhaka,34,32,27,176,0.2,75,10,40,37,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,kidnap,32
957,11,45,tuesday,0,night,23.85833,90.26667,savar,dhaka,dhaka,36,32,26,113,0.0,60,10,0,34,winter,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,kidnap,32
958,9,38,thursday,0,night,23.85833,90.26667,savar,dhaka,dhaka,32,30,26,176,0.8,82,8,59,36,rainy,359084,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,16,42,10,3,kidnap,32
